"代號","名稱","股價日期","成交","漲跌價","漲跌幅","股利發放頻率","平均股利(元)","2017發放年度","2018發放年度","2019發放年度","2020發放年度","2021發放年度","2022發放年度","2023發放年度","2024發放年度","2025發放年度","2026發放年度"
="2034","允強","01/09","20.75","-0.05","-0.24","年","0","0","0","0","0","0","0","0","0","0",""
="2035","唐榮","01/09","28.05","-0.75","-2.6","年","0","0","0","0","0","0","0","0","0","0",""
="2038","海光","01/09","14.7","-0.2","-1.34","年","0.133","0.5","0","0","0","0","0","0.5","0","0.2",""
="2049","上銀","01/09","197","+3","+1.55","年","0.156","0.2","0.3","0.3","0.3","0.3","0","0","0","0",""
="2059","川湖","01/09","3315","+160","+5.07","年","0","0","0","0","0","0","0","0","0","0",""
="2062","橋椿","01/09","20.85","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="2064","晉椿","01/09","11.6","-0.1","-0.85","年","0","0","0","0","0","0","0","0","0","0",""
="2067","嘉鋼","01/09","10.1","+0.15","+1.51","年","0","0","0","0","0","0","0","0","0","0",""
="2069","運錩","01/09","18.55","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="2073","雄順","01/09","26.15","+0.05","+0.19","年","0","","","","","","0","0","0","0",""
="2103","台橡","01/09","15.05","-0.05","-0.33","年","0","0","0","0","0","0","0","0","0","0",""
="2104","國際中橡","01/09","10.95","-0.2","-1.79","年","0.311","0.5","1","1.3","0","0","0","0","0","0",""
="2105","正新","01/09","30.15","-0.25","-0.82","年","0","0","0","0","0","0","0","0","0","0",""
="2106","建大","01/09","19.35","+0.05","+0.26","年","0.1","0","0","0","0.4","0","0","0.5","0","0",""
="2107","厚生","01/09","24.6","-0.1","-0.4","年","0","0","0","0","0","0","0","0","0","0",""
="2108","南帝","01/09","23.65","-0.3","-1.25","年","0.111","0.5","0.5","0","0","0","0","0","0","0",""
="2114","鑫永銓","01/09","89.9","+0.1","+0.11","年","0.167","0","0","0.5","0","1","0","0","0","0",""
="2115","六暉-KY","01/09","24.35","+0.05","+0.21","年","0.389","1","0","0.5","0.5","1","0","0","0.5","0",""
="2201","裕隆","01/09","31.45","-0.5","-1.56","年","0","0","0","0","0","0","0","0","0","0",""
="2204","中華","01/09","57.8","-0.3","-0.52","年","0","0","0","0","0","0","0","0","0","0",""
="2207","和泰車","01/09","544","+5","+0.93","年","0.022","0","0","0","0","0","0","0.2","0","0",""
="2208","台船","01/09","20.1","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="2211","長榮鋼","01/09","102","+0.5","+0.49","年","0","","","","0","0","0","0","0","0",""
="2221","大甲","01/09","30.55","-0.1","-0.33","年","0","0","0","0","0","0","0","0","0","0",""
="2227","裕日車","01/09","54.6","+0.1","+0.18","年","0","0","0","0","0","0","0","0","0","0",""
="2228","劍麟","01/09","109.5","+1","+0.92","年","0","0","0","0","0","0","0","0","0","0",""
="2230","泰茂","01/09","93","-0.2","-0.21","年","0.364","0","0","0","0","0","0","1.275","0","2",""
="2231","為升","01/09","96.9","+1.5","+1.57","年","0.499","1","1.295","0.492","0.206","0","1","0.5","0","0",""
="2233","宇隆","01/09","209","+1","+0.48","年","0.25","0","2.254","0","0","0","0","0","0","0",""
="2235","謚源","01/09","33.1","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="2239","英利-KY","01/09","33.45","-1.65","-4.7","年","0","0","0","0","0","0","0","0","0","0",""
="2241","艾姆勒","01/09","34.7","+0.2","+0.58","年","0.204","1.61","0","0.226","0","0","0","0","0","0",""
="2243","宏旭-KY","01/09","11.45","+0.05","+0.44","年","0","0","0","0","0","0","0","0","0","0",""
="2248","華勝-KY","01/09","49.25","-0.25","-0.51","年","0","","","0","0","0","0","0","0","0",""
="2250","IKKA-KY","01/09","70.8","+0.3","+0.43","年","0.096","","","","","0","0","0","0","0.478",""
="2258","鴻華先進-創","01/09","40.55","+0.35","+0.87","年","0","","","","","","","0","0","0",""
="2302","麗正","01/09","17.7","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="2303","聯電","01/09","55.1","+2.3","+4.36","年","0","0","0","0","0","0","0","0","0","0",""
="2305","全友","01/09","11.3","-0.2","-1.74","年","0","0","0","0","0","0","0","0","0","0",""
="2308","台達電","01/09","1015","+5","+0.5","年","0","0","0","0","0","0","0","0","0","0",""
="2312","金寶","01/09","22.8","+0.15","+0.66","年","0","0","0","0","0","0","0","0","0","0",""
="2313","華通","01/09","115.5","+10.5","+10","年","0","0","0","0","0","0","0","0","0","0",""
="2314","台揚","01/09","21.3","+0.6","+2.9","年","0","0","0","0","0","0","0","0","0","0",""
="2316","楠梓電","01/09","97.7","+1.7","+1.77","年","0","0","0","0","0","0","0","0","0","0",""
="2317","鴻海","01/09","230.5","+1","+0.44","年","0","0","0","0","0","0","0","0","0","0",""
="2321","東訊","01/09","18.8","+1.15","+6.52","年","0","0","0","0","0","0","0","0","0","0",""
="2323","中環","01/09","10.8","-0.1","-0.92","年","0","0","0","0","0","0","0","0","0","0",""
="2324","仁寶","01/09","29.55","-0.5","-1.66","年","0","0","0","0","0","0","0","0","0","0",""
="2328","廣宇","01/09","47.5","-0.4","-0.84","年","0","0","0","0","0","0","0","0","0","0",""
="2329","華泰","01/09","57.3","+0.8","+1.42","年","0","0","0","0","0","0","0","0","0","0",""
="2332","友訊","01/09","14.8","-0.35","-2.31","年","0","0","0","0","0","0","0","0","0","0",""
="2337","旺宏","01/09","58.3","-5","-7.9","年","0.022","0","0.2","0","0","0","0","0","0","0",""
="2338","光罩","01/09","36.95","-0.2","-0.54","年","0","0","0","0","0","0","0","0","0","0",""
="2340","台亞","01/09","28","-0.05","-0.18","年","0","0","0","0","0","0","0","0","0","0",""
="2345","智邦","01/09","1215","-50","-3.95","年","0","0","0","0","0","0","0","0","0","0",""
="2347","聯強","01/09","63.9","+0.8","+1.27","年","0","0","0","0","0","0","0","0","0","0",""
="2348","海悅","01/09","81.3","0","0","年","0.553","0","0","0","0","1","1","0","2.975","0",""
"2348A","海悅甲特","01/09","36.55","-0.1","-0.27","年","0","","","","","","0","0","0","0",""
="2349","錸德","01/09","15.55","+0.55","+3.67","年","0","0","0","0","0","0","0","0","0","0",""
="2351","順德","01/09","73.7","-0.2","-0.27","年","0","0","0","0","0","0","0","0","0","0",""
="2352","佳世達","01/09","24.1","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="2353","宏碁","01/09","26.25","-0.1","-0.38","年","0","0","0","0","0","0","0","0","0","0",""
="2354","鴻準","01/09","58.9","-0.3","-0.51","年","0","0","0","0","0","0","0","0","0","0",""
="2355","敬鵬","01/09","31.7","+0.5","+1.6","年","0","0","0","0","0","0","0","0","0","0",""
="2356","英業達","01/09","42.9","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="2357","華碩","01/09","529","-1","-0.19","年","0","0","0","0","0","0","0","0","0","0",""
="2360","致茂","01/09","923","-2","-0.22","年","0","0","0","0","0","0","0","0","0","0",""
="2362","藍天","01/09","37.7","-0.15","-0.4","年","0","0","0","0","0","0","0","0","0","0",""
="2363","矽統","01/09","48.8","+0.6","+1.24","年","0.354","0","0","0","1.388","0.8","1","0","0","0",""
="2364","倫飛","01/09","67.4","+0.7","+1.05","年","0.944","0","0","0","0","0","0","2.5","3","3",""
="2367","燿華","01/09","30.6","+1","+3.38","年","0.022","0","0.2","0","0","0","0","0","0","0",""
="2368","金像電","01/09","637","+5","+0.79","年","0","0","0","0","0","0","0","0","0","0",""
="2369","菱生","01/09","25","+0.3","+1.21","年","0","0","0","0","0","0","0","0","0","0",""
="2373","震旦行","01/09","56.2","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="2374","佳能","01/09","78.4","+1","+1.29","年","0.133","0","0","0","0","0","0","0","0","1.198",""
="2376","技嘉","01/09","240","-5","-2.04","年","0","0","0","0","0","0","0","0","0","0",""
="2377","微星","01/09","97.4","+0.9","+0.93","年","0","0","0","0","0","0","0","0","0","0",""
="2379","瑞昱","01/09","510","-19","-3.59","年","0","0","0","0","0","0","0","0","0","0",""
="2383","台光電","01/09","1565","+20","+1.29","年","0","0","0","0","0","0","0","0","0","0",""
="2385","群光","01/09","116","0","0","年","0.011","0.05","0.05","0","0","0","0","0","0","0",""
="2387","精元","01/09","38.3","-0.1","-0.26","年","0","0","0","0","0","0","0","0","0","0",""
="2388","威盛","01/09","50","-0.6","-1.19","年","0","0","0","0","0","0","0","0","0","0",""
="2390","云辰","01/09","9.96","-0.09","-0.9","年","0","0","0","0","0","0","0","0","0","0",""
="2392","正崴","01/09","37.2","+0.6","+1.64","年","0","0","0","0","0","0","0","0","0","0",""
="2393","億光","01/09","56.1","+0.8","+1.45","年","0","0","0","0","0","0","0","0","0","0",""
="2395","研華","01/09","288.5","+3","+1.05","年","0.333","1","0","0","0.999","0","0","0.999","0","0",""
="2397","友通","01/09","60.5","+0.2","+0.33","年","0","0","0","0","0","0","0","0","0","0",""
="2399","映泰","01/09","24.8","+0.2","+0.81","年","0","0","0","0","0","0","0","0","0","0",""
="2401","凌陽","01/09","20.25","-0.2","-0.98","年","0","0","0","0","0","0","0","0","0","0",""
="2402","毅嘉","01/09","57","+0.7","+1.24","年","0","0","0","0","0","0","0","0","0","0",""
="2404","漢唐","01/09","994","-16","-1.58","年","0","0","0","0","0","0","0","0","0","0",""
="2406","國碩","01/09","25.5","+0.7","+2.82","年","0","0","0","0","0","0","0","0","0","0",""
="2408","南亞科","01/09","217.5","-24","-9.94","年","0","0","0","0","0","0","0","0","0","0",""
="2409","友達","01/09","14.5","-1.15","-7.35","年","0","0","0","0","0","0","0","0","0","0",""
="2412","中華電","01/09","133.5","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="2413","環科","01/09","43","+0.65","+1.53","年","0","0","0","0","0","0","0","0","0","0",""
="2414","精技","01/09","40.8","+0.25","+0.62","年","0","0","0","0","0","0","0","0","0","0",""
="2415","錩新","01/09","26.75","+0.55","+2.1","年","0.139","0","0","0","0","0","1.25","0","0","0",""
="2417","圓剛","01/09","38.95","-0.3","-0.76","年","0","0","0","0","0","0","0","0","0","0",""
="2419","仲琦","01/09","25.6","-1.05","-3.94","年","0","0","0","0","0","0","0","0","0","0",""
="2420","新巨","01/09","50","-0.1","-0.2","年","0","0","0","0","0","0","0","0","0","0",""
="2421","建準","01/09","156.5","+2.5","+1.62","年","0","0","0","0","0","0","0","0","0","0",""
="2423","固緯","01/09","54.5","+0.4","+0.74","年","0","0","0","0","0","0","0","0","0","0",""
="2424","隴華","01/09","31.55","-0.85","-2.62","年","0","0","0","0","0","0","0","0","0","0",""
="2425","承啟","01/09","30.05","+0.4","+1.35","年","0","0","0","0","0","0","0","0","0","0",""
="2426","鼎元","01/09","16.5","-0.2","-1.2","年","0","0","0","0","0","0","0","0","0","0",""
="2427","三商電","01/09","26.4","-0.05","-0.19","年","0","0","0","0","0","0","0","0","0","0",""
="2428","興勤","01/09","172","+1","+0.58","年","0","0","0","0","0","0","0","0","0","0",""
="2429","銘旺科","01/09","76","-0.1","-0.13","年","0","0","0","0","0","0","0","0","0","0",""
="2430","燦坤","01/09","22.7","+0.1","+0.44","年","0","0","0","0","0","0","0","0","0","0",""
="2431","聯昌","01/09","11.8","-0.1","-0.84","年","0","0","0","0","0","0","0","0","0","0",""
="2432","倚天酷碁-創","01/09","24.75","+0.1","+0.41","年","0","","","","","","","0","0","0",""
="2433","互盛電","01/09","47","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="2434","統懋","01/09","30.9","+0.1","+0.32","年","0","0","0","0","0","0","0","0","0","0",""
="2436","偉詮電","01/09","48.35","+0.8","+1.68","年","0","0","0","0","0","0","0","0","0","0",""
="2438","翔耀","01/09","21.65","-0.15","-0.69","年","0","0","0","0","0","0","0","0","0","0",""
="2439","美律","01/09","100","-1","-0.99","年","0","0","0","0","0","0","0","0","0","0",""
="2440","太空梭","01/09","14.4","-0.05","-0.35","年","0","0","0","0","0","0","0","0","0","0",""
="2441","超豐","01/09","91.5","+3.9","+4.45","年","0","0","0","0","0","0","0","0","0","0",""
="2442","新美齊","01/09","23.4","-0.05","-0.21","年","0.25","0.026","0","1.004","0","0.202","0.511","0.12","0.224","0.158",""
="2444","兆勁","01/09","11.1","-0.15","-1.33","年","0","0","0","0","0","0","0","0","0","0",""
="2449","京元電子","01/09","263.5","+0.5","+0.19","年","0","0","0","0","0","0","0","0","0","0",""
="2450","神腦","01/09","28.75","+0.05","+0.17","年","0","0","0","0","0","0","0","0","0","0",""
="2451","創見","01/09","241.5","-16","-6.21","年","0","0","0","0","0","0","0","0","0","0",""
="2453","凌群","01/09","53.2","-0.1","-0.19","年","0","0","0","0","0","0","0","0","0","0",""
="2455","全新","01/09","147.5","-2.5","-1.67","年","0","0","0","0","0","0","0","0","0","0",""
="2457","飛宏","01/09","28","-0.4","-1.41","年","0","0","0","0","0","0","0","0","0","0",""
="2459","敦吉","01/09","66","-0.1","-0.15","年","0","0","0","0","0","0","0","0","0","0",""
="2460","建通","01/09","23.45","-0.85","-3.5","年","0","0","0","0","0","0","0","0","0","0",""
="2462","良得電","01/09","23.5","+0.1","+0.43","年","0.033","0","0","0","0","0","0","0.3","0","0",""
="2464","盟立","01/09","65.4","-0.2","-0.3","年","0.022","0.2","0","0","0","0","0","0","0","0",""
="2465","麗臺","01/09","58.4","-0.4","-0.68","年","0.111","0","0","0","0","0","1","0","0","0",""
="2466","冠西電","01/09","68","+0.7","+1.04","年","0.1","0","0","0","0","0.299","0.4","0.2","0","0",""
="2467","志聖","01/09","259","-2","-0.77","年","0.056","0","0","0","0","0.201","0.3","0","0","0",""
="2468","華經","01/09","40.4","-0.3","-0.74","年","0","0","0","0","0","0","0","0","0","0",""
="2471","資通","01/09","49.8","-0.15","-0.3","年","0","0","0","0","0","0","0","0","0","0",""
="2472","立隆電","01/09","110","+3.5","+3.29","年","0","0","0","0","0","0","0","0","0","0",""
="2476","鉅祥","01/09","92","+1.2","+1.32","年","0","0","0","0","0","0","0","0","0","0",""
="2477","美隆電","01/09","25","-0.05","-0.2","年","0","0","0","0","0","0","0","0","0","0",""
="2478","大毅","01/09","62.2","+0.8","+1.3","年","0","0","0","0","0","0","0","0","0","0",""
="2480","敦陽科","01/09","151.5","+2","+1.34","年","0","0","0","0","0","0","0","0","0","0",""
="2481","強茂","01/09","79.4","-0.1","-0.13","年","0","0","0","0","0","0","0","0","0","0",""
="2482","連宇","01/09","17.15","+0.15","+0.88","年","0","0","0","0","0","0","0","0","0","0",""
="2483","百容","01/09","18.9","+0.15","+0.8","年","0","0","0","0","0","0","0","0","0","0",""
="2484","希華","01/09","20.55","-0.05","-0.24","年","0","0","0","0","0","0","0","0","0","0",""
="2485","兆赫","01/09","25","-0.45","-1.77","年","0","0","0","0","0","0","0","0","0","0",""
="2486","一詮","01/09","91.1","-0.7","-0.76","年","0","0","0","0","0","0","0","0","0","0",""
="2488","漢平","01/09","45.85","-0.25","-0.54","年","0","0","0","0","0","0","0","0","0","0",""
="2491","吉祥全","01/09","18.65","+0.15","+0.81","年","0","0","0","0","0","0","0","0","0","0",""
="2492","華新科","01/09","124","+1.5","+1.22","年","0","0","0","0","0","0","0","0","0","0",""
="2493","揚博","01/09","124","-3.5","-2.75","年","0.12","0","0","0","0","0","0","0","0","1.08",""
="2495","普安","01/09","32","-1","-3.03","年","0","0","0","0","0","0","0","0","0","0",""
="2497","怡利電","01/09","53","+0.2","+0.38","年","0","0","0","0","0","0","0","0","0","0",""
="2498","宏達電","01/09","45.95","-0.35","-0.76","年","0","0","0","0","0","0","0","0","0","0",""
="2501","國建","01/09","24.05","-0.2","-0.82","年","0","0","0","0","0","0","0","0","0","0",""
="2504","國產","01/09","37.35","+0.5","+1.36","年","0","0","0","0","0","0","0","0","0","0",""
="2505","國揚","01/09","19.45","-0.05","-0.26","年","0","0","0","0","0","0","0","0","0","0",""
="2509","全坤建","01/09","15.6","+0.25","+1.63","年","0.467","0","1.4","1.8","1","0","0","0","0","0",""
="2511","太子","01/09","8.53","-0.02","-0.23","年","0","0","0","0","0","0","0","0","0","0",""
="2514","龍邦","01/09","14.75","0","0","年","0.028","0","0.25","0","0","0","0","0","0","0",""
="2515","中工","01/09","13.25","+0.3","+2.32","年","0.056","0","0","0","0","0","0","0","0","0.503",""
="2516","新建","01/09","14.3","-0.1","-0.69","年","0","0","0","0","0","0","0","0","0","0",""
="2520","冠德","01/09","32.75","+0.15","+0.46","年","0.222","0","0","0","0","1","0","0","0","1",""
="2524","京城","01/09","41.65","+0.35","+0.85","年","0","0","0","0","0","0","0","0","0","0",""
="2527","宏璟","01/09","29.3","+0.2","+0.69","年","0","0","0","0","0","0","0","0","0","0",""
="2534","宏盛","01/09","20.45","0","0","年","0.222","0","2","0","0","0","0","0","0","0",""
="2535","達欣工","01/09","65.4","+1.3","+2.03","年","0","0","0","0","0","0","0","0","0","0",""
="2536","宏普","01/09","25.35","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="2537","聯上發","01/09","11.7","-0.2","-1.68","年","0.044","0.4","0","0","0","0","0","0","0","0",""
="2538","基泰","01/09","11.1","0","0","年","0.017","0","0","0","0","0","0","0","0.15","0",""
="2539","櫻花建","01/09","48.2","+0.5","+1.05","年","1.44","1","0.8","1.3","1.881","1.395","1.391","1.592","1.6","2",""
="2540","愛山林","01/09","45.75","-0.7","-1.51","年","2.222","0","0","0","0","1","6.5","3.5","5","4",""
="2542","興富發","01/09","39.9","+0.55","+1.4","年","0.5","0","0","0","1","0","1.002","1","1","0.5",""
="2545","皇翔","01/09","39.7","+0.75","+1.93","年","0","0","0","0","0","0","0","0","0","0",""
="2546","根基","01/09","89.3","+1.9","+2.17","年","0.239","0","0","0","0","0","1","0.35","0.2","0.6",""
="2547","日勝生","01/09","10.8","+0.05","+0.47","年","0.022","0","0","0.2","0","0","0","0","0","0",""
="2548","華固","01/09","115.5","+1","+0.87","年","0.167","0","0","0","0","0","0","0","1","0.5",""
="2596","綠意","01/09","38.4","+0.8","+2.13","年","0.03","0","0.269","0","0","0","0","0","0","0",""
="2597","潤弘","01/09","179.5","+2","+1.13","年","1.078","0","0","0","0","3.7","0","0","4","2",""
="2601","益航","01/09","5.52","-0.01","-0.18","年","0.1","0","0","0","0.9","0","0","0","0","0",""
="2603","長榮","01/09","193.5","0","0","年","0.056","0","0.5","0","0","0","0","0","0","0",""
="2605","新興","01/09","27.75","+0.8","+2.97","年","0.033","0","0","0.3","0","0","0","0","0","0",""
="2606","裕民","01/09","62.2","+0.8","+1.3","年","0","0","0","0","0","0","0","0","0","0",""
="2607","榮運","01/09","57.6","+0.2","+0.35","年","0","0","0","0","0","0","0","0","0","0",""
="2608","嘉里大榮","01/09","33","-0.05","-0.15","年","0","0","0","0","0","0","0","0","0","0",""
